timestamp,label,container,cpu_percent,mem_usage,mem_percent,net_io,block_io
2026-07-19T15:50:08,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.52%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:08,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.44%,39.25MiB / 7.606GiB,0.50%,3.66MB / 501kB,0B / 791kB
2026-07-19T15:50:08,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,63.02%,76.18MiB / 7.606GiB,0.98%,120MB / 150MB,0B / 1.28GB
2026-07-19T15:50:08,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.76%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:08,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,0.73%,75.98MiB / 7.606GiB,0.98%,39.5kB / 94.2kB,0B / 3.9MB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.03%,27.18MiB / 7.606GiB,0.35%,110kB / 179kB,0B / 807kB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.43%,44.18MiB / 7.606GiB,0.57%,62.5kB / 938kB,0B / 930kB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.08%,29.43MiB / 7.606GiB,0.38%,156kB / 195kB,0B / 946kB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.08%,49.37MiB / 7.606GiB,0.63%,22.7kB / 4.84kB,1.26MB / 22.8MB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.17%,47.85MiB / 7.606GiB,0.61%,110kB / 955kB,0B / 1.01MB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,122.35%,34.73MiB / 7.606GiB,0.45%,183MB / 177MB,0B / 811kB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.14%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.10%,39.25MiB / 7.606GiB,0.50%,3.68MB / 502kB,0B / 791kB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,64.56%,76.27MiB / 7.606GiB,0.98%,121MB / 151MB,0B / 1.29GB
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.55%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:11,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,0.56%,75.98MiB / 7.606GiB,0.98%,40kB / 95.7kB,0B / 3.9MB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.03%,27.17MiB / 7.606GiB,0.35%,111kB / 181kB,0B / 807kB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.15%,44.18MiB / 7.606GiB,0.57%,62.5kB / 938kB,0B / 930kB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.11%,29.43MiB / 7.606GiB,0.38%,158kB / 196kB,0B / 946kB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.66%,49.38MiB / 7.606GiB,0.63%,22.7kB / 4.84kB,1.26MB / 22.8MB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.21%,47.85MiB / 7.606GiB,0.61%,110kB / 955kB,0B / 1.01MB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,121.39%,34.59MiB / 7.606GiB,0.44%,185MB / 178MB,0B / 811kB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.13%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.40%,39.27MiB / 7.606GiB,0.50%,3.68MB / 505kB,0B / 791kB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,68.77%,75.81MiB / 7.606GiB,0.97%,121MB / 152MB,0B / 1.29GB
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-redis-1,3.72%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:13,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,13.55%,75.98MiB / 7.606GiB,0.98%,40.1kB / 95.9kB,0B / 3.9MB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.03%,27.17MiB / 7.606GiB,0.35%,111kB / 181kB,0B / 807kB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.10%,44.18MiB / 7.606GiB,0.57%,62.5kB / 938kB,0B / 930kB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.08%,29.43MiB / 7.606GiB,0.38%,158kB / 196kB,0B / 946kB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.03%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.94kB,1.26MB / 22.9MB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.37%,47.85MiB / 7.606GiB,0.61%,110kB / 963kB,0B / 1.01MB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,78.14%,34.78MiB / 7.606GiB,0.45%,186MB / 179MB,0B / 811kB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.13%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.14%,39.25MiB / 7.606GiB,0.50%,3.7MB / 506kB,0B / 791kB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,38.22%,76.55MiB / 7.606GiB,0.98%,122MB / 153MB,0B / 1.3GB
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.48%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:15,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,0.38%,75.98MiB / 7.606GiB,0.98%,40.1kB / 95.9kB,0B / 3.9MB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.02%,27.17MiB / 7.606GiB,0.35%,112kB / 182kB,0B / 807kB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.28%,44.18MiB / 7.606GiB,0.57%,63kB / 945kB,0B / 930kB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.18%,29.43MiB / 7.606GiB,0.38%,158kB / 198kB,0B / 946kB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.05%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.94kB,1.26MB / 22.9MB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.16%,47.85MiB / 7.606GiB,0.61%,110kB / 963kB,0B / 1.01MB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,72.23%,34.36MiB / 7.606GiB,0.44%,187MB / 180MB,0B / 811kB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.16%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.98%,39.25MiB / 7.606GiB,0.50%,3.71MB / 508kB,0B / 815kB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,35.78%,76.9MiB / 7.606GiB,0.99%,123MB / 153MB,0B / 1.3GB
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.64%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:17,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,4.15%,77.43MiB / 7.606GiB,0.99%,40.1kB / 95.9kB,0B / 3.9MB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.02%,27.17MiB / 7.606GiB,0.35%,112kB / 182kB,0B / 807kB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.12%,44.18MiB / 7.606GiB,0.57%,63kB / 945kB,0B / 930kB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.20%,29.43MiB / 7.606GiB,0.38%,159kB / 198kB,0B / 946kB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.06%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.17%,47.85MiB / 7.606GiB,0.61%,110kB / 963kB,0B / 1.01MB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,75.52%,34.94MiB / 7.606GiB,0.45%,188MB / 181MB,0B / 811kB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.19%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.00%,39.25MiB / 7.606GiB,0.50%,3.72MB / 509kB,0B / 815kB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,37.82%,76.52MiB / 7.606GiB,0.98%,123MB / 154MB,0B / 1.3GB
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.49%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:19,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,0.56%,75.98MiB / 7.606GiB,0.98%,40.3kB / 96.3kB,0B / 3.9MB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.19%,27.18MiB / 7.606GiB,0.35%,113kB / 183kB,0B / 807kB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.33%,44.18MiB / 7.606GiB,0.57%,63.5kB / 953kB,0B / 930kB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.19%,29.44MiB / 7.606GiB,0.38%,160kB / 199kB,0B / 946kB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.02%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.16%,47.85MiB / 7.606GiB,0.61%,111kB / 971kB,0B / 1.01MB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,65.88%,35.64MiB / 7.606GiB,0.46%,189MB / 183MB,0B / 811kB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.12%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.48%,39.25MiB / 7.606GiB,0.50%,3.74MB / 512kB,0B / 815kB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,29.73%,76.36MiB / 7.606GiB,0.98%,124MB / 155MB,0B / 1.3GB
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.41%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:21,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,0.36%,75.98MiB / 7.606GiB,0.98%,40.6kB / 97.4kB,0B / 3.95MB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.04%,27.18MiB / 7.606GiB,0.35%,113kB / 183kB,0B / 807kB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.14%,44.18MiB / 7.606GiB,0.57%,63.5kB / 953kB,0B / 930kB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.07%,29.43MiB / 7.606GiB,0.38%,160kB / 199kB,0B / 946kB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.14%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.18%,47.85MiB / 7.606GiB,0.61%,111kB / 971kB,0B / 1.01MB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,83.52%,34.38MiB / 7.606GiB,0.44%,190MB / 184MB,0B / 811kB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.37%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.37%,39.25MiB / 7.606GiB,0.50%,3.75MB / 514kB,0B / 815kB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,46.94%,76.09MiB / 7.606GiB,0.98%,125MB / 156MB,0B / 1.3GB
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-redis-1,3.75%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:23,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,26.43%,222.9MiB / 7.606GiB,2.86%,40.6kB / 97.4kB,0B / 3.97MB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-grpc-redis-1,0.03%,27.18MiB / 7.606GiB,0.35%,113kB / 183kB,0B / 807kB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-rest-redis-1,0.12%,44.18MiB / 7.606GiB,0.57%,63.5kB / 953kB,0B / 930kB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-grpc-mongo-1,0.09%,29.43MiB / 7.606GiB,0.38%,160kB / 199kB,0B / 946kB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-grafana-1,0.11%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-rest-mongo-1,0.42%,47.85MiB / 7.606GiB,0.61%,112kB / 979kB,0B / 1.01MB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-grpc-postgres-1,66.85%,33.75MiB / 7.606GiB,0.43%,191MB / 185MB,0B / 811kB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-rest-postgres-1,0.13%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-prometheus-1,0.11%,39.25MiB / 7.606GiB,0.50%,3.76MB / 514kB,0B / 815kB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-postgres-1,32.11%,76.09MiB / 7.606GiB,0.98%,125MB / 157MB,0B / 1.31GB
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-redis-1,0.60%,3.699MiB / 7.606GiB,0.05%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:25,grpc-postgres_c100_p100_t4,infrastructure-mongo-1,0.41%,76.25MiB / 7.606GiB,0.98%,40.6kB / 97.4kB,0B / 3.97MB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-grpc-redis-1,0.04%,27.18MiB / 7.606GiB,0.35%,113kB / 185kB,0B / 807kB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-rest-redis-1,0.23%,44.18MiB / 7.606GiB,0.57%,63.9kB / 961kB,0B / 930kB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-grpc-mongo-1,0.08%,29.43MiB / 7.606GiB,0.38%,161kB / 201kB,0B / 946kB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-grafana-1,0.07%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-rest-mongo-1,0.15%,47.85MiB / 7.606GiB,0.61%,112kB / 979kB,0B / 1.01MB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-grpc-postgres-1,72.85%,35.1MiB / 7.606GiB,0.45%,192MB / 186MB,0B / 811kB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-rest-postgres-1,0.39%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-prometheus-1,0.31%,39.25MiB / 7.606GiB,0.50%,3.78MB / 518kB,0B / 815kB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-postgres-1,37.88%,77.01MiB / 7.606GiB,0.99%,126MB / 157MB,0B / 1.31GB
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-redis-1,3.08%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:28,grpc-postgres_c100_p100_t5,infrastructure-mongo-1,0.35%,75.98MiB / 7.606GiB,0.98%,40.6kB / 97.4kB,0B / 3.97MB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-grpc-redis-1,0.03%,27.18MiB / 7.606GiB,0.35%,113kB / 185kB,0B / 807kB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-rest-redis-1,0.27%,44.18MiB / 7.606GiB,0.57%,64.4kB / 969kB,0B / 930kB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-grpc-mongo-1,0.07%,29.43MiB / 7.606GiB,0.38%,162kB / 201kB,0B / 946kB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-grafana-1,0.03%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-rest-mongo-1,0.14%,47.85MiB / 7.606GiB,0.61%,113kB / 987kB,0B / 1.01MB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-grpc-postgres-1,75.93%,34.65MiB / 7.606GiB,0.44%,194MB / 187MB,0B / 811kB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-rest-postgres-1,0.15%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-prometheus-1,0.07%,39.25MiB / 7.606GiB,0.50%,3.8MB / 519kB,0B / 815kB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-postgres-1,35.44%,75.95MiB / 7.606GiB,0.98%,126MB / 158MB,0B / 1.31GB
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-redis-1,0.44%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:31,grpc-postgres_c100_p100_t5,infrastructure-mongo-1,0.43%,75.98MiB / 7.606GiB,0.98%,41.1kB / 98.9kB,0B / 3.97MB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-grpc-redis-1,0.06%,27.17MiB / 7.606GiB,0.35%,114kB / 186kB,0B / 807kB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-rest-redis-1,0.13%,44.18MiB / 7.606GiB,0.57%,64.4kB / 969kB,0B / 930kB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-grpc-mongo-1,0.05%,29.43MiB / 7.606GiB,0.38%,163kB / 202kB,0B / 946kB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-grafana-1,0.07%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-rest-mongo-1,0.13%,47.85MiB / 7.606GiB,0.61%,113kB / 987kB,0B / 1.01MB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-grpc-postgres-1,82.66%,35.28MiB / 7.606GiB,0.45%,195MB / 188MB,0B / 811kB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-rest-postgres-1,0.14%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-prometheus-1,0.41%,39.27MiB / 7.606GiB,0.50%,3.8MB / 521kB,0B / 836kB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-postgres-1,42.46%,76.19MiB / 7.606GiB,0.98%,127MB / 159MB,0B / 1.32GB
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-redis-1,0.42%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:33,grpc-postgres_c100_p100_t5,infrastructure-mongo-1,0.67%,75.98MiB / 7.606GiB,0.98%,41.1kB / 98.9kB,0B / 4MB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-grpc-redis-1,0.02%,27.17MiB / 7.606GiB,0.35%,114kB / 186kB,0B / 807kB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-rest-redis-1,0.12%,44.18MiB / 7.606GiB,0.57%,64.4kB / 969kB,0B / 930kB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-grpc-mongo-1,0.06%,29.43MiB / 7.606GiB,0.38%,163kB / 202kB,0B / 946kB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-grafana-1,0.04%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-rest-mongo-1,0.34%,47.85MiB / 7.606GiB,0.61%,114kB / 994kB,0B / 1.01MB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-grpc-postgres-1,119.79%,34.55MiB / 7.606GiB,0.44%,197MB / 190MB,0B / 811kB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-rest-postgres-1,0.11%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-prometheus-1,0.12%,39.25MiB / 7.606GiB,0.50%,3.82MB / 522kB,0B / 836kB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-postgres-1,61.54%,76.43MiB / 7.606GiB,0.98%,128MB / 160MB,0B / 1.33GB
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-redis-1,0.56%,3.449MiB / 7.606GiB,0.04%,5.22kB / 1.24kB,57.3kB / 0B
2026-07-19T15:50:35,grpc-postgres_c100_p100_t5,infrastructure-mongo-1,24.98%,222.6MiB / 7.606GiB,2.86%,41.1kB / 98.9kB,0B / 4MB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-grpc-redis-1,0.04%,27.17MiB / 7.606GiB,0.35%,115kB / 188kB,0B / 807kB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-rest-redis-1,0.11%,44.18MiB / 7.606GiB,0.57%,65kB / 977kB,0B / 930kB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-grpc-mongo-1,0.23%,29.43MiB / 7.606GiB,0.38%,164kB / 205kB,0B / 946kB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-grafana-1,0.05%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-rest-mongo-1,0.14%,47.85MiB / 7.606GiB,0.61%,114kB / 994kB,0B / 1.01MB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-grpc-postgres-1,121.20%,34.55MiB / 7.606GiB,0.44%,199MB / 192MB,0B / 811kB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-rest-postgres-1,0.10%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.1MB,0B / 930kB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-prometheus-1,0.90%,39.25MiB / 7.606GiB,0.50%,3.83MB / 525kB,0B / 836kB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-postgres-1,59.61%,76.38MiB / 7.606GiB,0.98%,129MB / 162MB,0B / 1.34GB
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-redis-1,0.46%,3.449MiB / 7.606GiB,0.04%,5.35kB / 1.37kB,57.3kB / 0B
2026-07-19T15:50:37,grpc-postgres_c100_p100_t5,infrastructure-mongo-1,0.41%,75.99MiB / 7.606GiB,0.98%,41.3kB / 99kB,0B / 4MB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-grpc-redis-1,0.05%,27.17MiB / 7.606GiB,0.35%,115kB / 188kB,0B / 807kB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-rest-redis-1,0.12%,44.18MiB / 7.606GiB,0.57%,65kB / 977kB,0B / 930kB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-grpc-mongo-1,0.12%,29.43MiB / 7.606GiB,0.38%,164kB / 205kB,0B / 946kB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-grafana-1,0.03%,49.23MiB / 7.606GiB,0.63%,27.8kB / 5.98kB,1.26MB / 22.9MB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-rest-mongo-1,0.16%,47.85MiB / 7.606GiB,0.61%,114kB / 994kB,0B / 1.01MB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-grpc-postgres-1,120.63%,34.5MiB / 7.606GiB,0.44%,200MB / 193MB,0B / 811kB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-rest-postgres-1,0.11%,44.72MiB / 7.606GiB,0.57%,45.9MB / 44.2MB,0B / 930kB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-prometheus-1,0.00%,39.25MiB / 7.606GiB,0.50%,3.85MB / 526kB,0B / 836kB
2026-07-19T15:50:39,grpc-postgres_c100_p100_t5,infrastructure-postgres-1,60.23%,76.23MiB / 7.606GiB,0.98%,130MB / 163MB,0B / 1.35GB
