timestamp,label,container,cpu_percent,mem_usage,mem_percent,net_io,block_io
2026-07-17T22:17:25,rest-mongo_c100_p10000_t3,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:25,rest-mongo_c100_p10000_t3,infrastructure-prometheus-1,0.03%,48.81MiB / 7.356GiB,0.65%,29.7MB / 3.44MB,85.7MB / 13MB
2026-07-17T22:17:25,rest-mongo_c100_p10000_t3,infrastructure-redis-1,0.41%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:25,rest-mongo_c100_p10000_t3,infrastructure-mongo-1,18.03%,356.5MiB / 7.356GiB,4.73%,1.21GB / 1.07GB,232MB / 1.21GB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-grpc-postgres-1,0.34%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-grpc-redis-1,0.10%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.16MB,0B / 807kB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-grpc-mongo-1,0.64%,49.81MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-rest-mongo-1,3.38%,75.76MiB / 7.356GiB,1.01%,770MB / 1.14GB,33.1MB / 0B
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-rest-postgres-1,0.19%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-rest-redis-1,0.16%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-grafana-1,0.71%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-prometheus-1,0.31%,48.8MiB / 7.356GiB,0.65%,29.8MB / 3.44MB,85.7MB / 13MB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-redis-1,0.46%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:27,rest-mongo_c100_p10000_t3,infrastructure-mongo-1,1.86%,357MiB / 7.356GiB,4.74%,1.21GB / 1.07GB,232MB / 1.21GB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.16MB,0B / 807kB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.26%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,53.34%,75.42MiB / 7.356GiB,1.00%,773MB / 1.14GB,33.1MB / 0B
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.15%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.15%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.05%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,4.33%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.18%,48.8MiB / 7.356GiB,0.65%,29.8MB / 3.44MB,85.7MB / 13MB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-redis-1,3.75%,10.95MiB / 7.356GiB,0.15%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:30,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,18.58%,356.8MiB / 7.356GiB,4.74%,1.22GB / 1.07GB,232MB / 1.21GB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.21%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.32%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.16MB,0B / 807kB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.26%,50MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,57.90%,75.49MiB / 7.356GiB,1.00%,778MB / 1.15GB,33.1MB / 0B
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.13%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.04%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.30%,48.81MiB / 7.356GiB,0.65%,29.8MB / 3.45MB,85.7MB / 13MB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.38%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:32,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,19.54%,356.9MiB / 7.356GiB,4.74%,1.22GB / 1.07GB,232MB / 1.21GB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.42%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.16MB,0B / 807kB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.34%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,56.72%,76.24MiB / 7.356GiB,1.01%,782MB / 1.16GB,33.1MB / 0B
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.15%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.04%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.22%,48.8MiB / 7.356GiB,0.65%,29.8MB / 3.45MB,85.7MB / 13MB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.41%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:34,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,43.74%,357.2MiB / 7.356GiB,4.74%,1.22GB / 1.07GB,232MB / 1.22GB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.21%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.16MB,0B / 807kB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.48%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,70.63%,75.93MiB / 7.356GiB,1.01%,788MB / 1.17GB,33.1MB / 0B
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.12%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.13%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.74%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.72%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.32%,48.8MiB / 7.356GiB,0.65%,29.8MB / 3.45MB,85.7MB / 13MB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.45%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:36,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,23.34%,357.3MiB / 7.356GiB,4.74%,1.23GB / 1.08GB,232MB / 1.22GB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.45%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.10%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.28%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,46.54%,75.66MiB / 7.356GiB,1.00%,792MB / 1.17GB,33.1MB / 0B
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.41%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.36%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.21%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,1.28%,48.81MiB / 7.356GiB,0.65%,29.9MB / 3.45MB,85.7MB / 13.1MB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.44%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:38,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,15.67%,356.9MiB / 7.356GiB,4.74%,1.23GB / 1.08GB,232MB / 1.22GB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.29%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,49.32%,75.74MiB / 7.356GiB,1.01%,796MB / 1.18GB,33.1MB / 0B
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.15%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.05%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,4.08%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.17%,48.8MiB / 7.356GiB,0.65%,29.9MB / 3.45MB,85.7MB / 13.1MB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-redis-1,3.72%,10.99MiB / 7.356GiB,0.15%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:40,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,16.68%,356.9MiB / 7.356GiB,4.74%,1.23GB / 1.08GB,232MB / 1.22GB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.25%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.34%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.32%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,66.11%,75.79MiB / 7.356GiB,1.01%,801MB / 1.19GB,33.1MB / 0B
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.42%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.09%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.38%,48.8MiB / 7.356GiB,0.65%,29.9MB / 3.45MB,85.7MB / 13.1MB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.45%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:42,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,22.04%,357MiB / 7.356GiB,4.74%,1.23GB / 1.08GB,232MB / 1.23GB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.20%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.09%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.50%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,72.05%,75.38MiB / 7.356GiB,1.00%,807MB / 1.19GB,33.1MB / 0B
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.14%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.04%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.00%,48.81MiB / 7.356GiB,0.65%,29.9MB / 3.46MB,85.7MB / 13.1MB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.43%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:45,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,68.43%,519.4MiB / 7.356GiB,6.90%,1.23GB / 1.09GB,232MB / 1.23GB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.24%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.52%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,68.64%,76.02MiB / 7.356GiB,1.01%,812MB / 1.2GB,33.1MB / 0B
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.57%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.31%,48.8MiB / 7.356GiB,0.65%,29.9MB / 3.46MB,85.7MB / 13.1MB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.47%,10.95MiB / 7.356GiB,0.15%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:47,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,22.54%,357.4MiB / 7.356GiB,4.74%,1.24GB / 1.09GB,232MB / 1.23GB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-grpc-postgres-1,0.48%,35.01MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-grpc-redis-1,0.06%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-grpc-mongo-1,0.42%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-rest-mongo-1,0.22%,74.96MiB / 7.356GiB,1.00%,815MB / 1.21GB,33.1MB / 0B
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-rest-postgres-1,0.18%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-rest-redis-1,0.19%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-grafana-1,0.08%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-prometheus-1,0.27%,49.04MiB / 7.356GiB,0.65%,29.9MB / 3.46MB,85.7MB / 13.1MB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-redis-1,0.41%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:49,rest-mongo_c100_p10000_t4,infrastructure-mongo-1,1.70%,357.1MiB / 7.356GiB,4.74%,1.24GB / 1.09GB,232MB / 1.23GB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-grpc-postgres-1,0.24%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-grpc-redis-1,0.05%,27.83MiB / 7.356GiB,0.37%,4.14MB / 6.17MB,0B / 807kB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-grpc-mongo-1,0.54%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-rest-mongo-1,47.89%,75.73MiB / 7.356GiB,1.01%,818MB / 1.21GB,33.1MB / 0B
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-rest-postgres-1,0.17%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-rest-redis-1,0.12%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.7MB,1.97MB / 0B
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-grafana-1,0.07%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-prometheus-1,0.25%,48.8MiB / 7.356GiB,0.65%,29.9MB / 3.46MB,85.7MB / 13.1MB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-redis-1,0.45%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:52,rest-mongo_c100_p10000_t5,infrastructure-mongo-1,16.70%,357.6MiB / 7.356GiB,4.75%,1.24GB / 1.09GB,232MB / 1.24GB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-grpc-postgres-1,0.46%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-grpc-redis-1,0.07%,27.83MiB / 7.356GiB,0.37%,4.15MB / 6.17MB,0B / 807kB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-grpc-mongo-1,0.27%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-rest-mongo-1,39.33%,75.52MiB / 7.356GiB,1.00%,821MB / 1.22GB,33.1MB / 0B
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-rest-redis-1,0.13%,43.57MiB / 7.356GiB,0.58%,3.03MB / 11.8MB,1.97MB / 0B
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-grafana-1,0.07%,56.16MiB / 7.356GiB,0.75%,51.2kB / 13.7kB,127MB / 365kB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-postgres-1,0.00%,203.7MiB / 7.356GiB,2.70%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-prometheus-1,0.23%,48.8MiB / 7.356GiB,0.65%,30MB / 3.46MB,85.7MB / 13.1MB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-redis-1,0.44%,10.91MiB / 7.356GiB,0.14%,6.12MB / 4.18MB,11.7MB / 1.44MB
2026-07-17T22:17:54,rest-mongo_c100_p10000_t5,infrastructure-mongo-1,13.73%,357.5MiB / 7.356GiB,4.75%,1.24GB / 1.09GB,232MB / 1.24GB
2026-07-17T22:17:56,rest-mongo_c100_p10000_t5,infrastructure-grpc-postgres-1,0.21%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:17:56,rest-mongo_c100_p10000_t5,infrastructure-grpc-redis-1,0.10%,27.83MiB / 7.356GiB,0.37%,4.15MB / 6.17MB,0B / 807kB
2026-07-17T22:17:56,rest-mongo_c100_p10000_t5,infrastructure-grpc-mongo-1,0.60%,49.78MiB / 7.356GiB,0.66%,1.37GB / 2.04GB,549kB / 946kB
2026-07-17T22:17:56,rest-mongo_c100_p10000_t5,infrastructure-rest-mongo-1,38.78%,75.79MiB / 7.356GiB,1.01%,824MB / 1.22GB,33.1MB / 0B
